0.32031437,0,ARNPAGP1241B9C7FD4,0,0,0,lextrical,0,indietronica,0
0.39413854,0.291539727,ARQGYP71187FB44566,34.31109,0,-94.02978,Jimmy Wakely,0,classic country,0
0.489816269,0.328553015,ARI3BMM1187FB4255E,38.8991,0,-77.029,Alice Stuart,0,electric blues,0
0.677420465,0.378254686,AR5KOSW1187FB35FF4,49.80388,0,15.47491,Elena,0,uk garage,0
0.839962768,0.541888972,ARMAC4T1187FB3FA4C,40.82624,0,-74.47995,The Dillinger Escape Plan,0,math-core,2004
0.435415818,0.306242264,AR47JEX1187B995D81,37.83721,0,-94.35868,SUE THOMPSON,0,pop rock,1985
0.6090637,0.363651365,ARGIWFO1187B9B55B7,0,0,0,Five Bolt Main,0,post-grunge,0
0.550513698,0.422705641,ARNTLGG11E2835DDB9,0,0,0,Clp,0,breakcore,0
0.459797129,0.349912612,ARDNS031187B9924F0,32.67828,0,-83.22295,Tim Wilson,0,filk,2005
0.588827101,0.379671125,AROUOZZ1187B9ABE51,40.79195,0,-73.94512,Willie Bobo,0,latin jazz,1997
0.396455254,0.299230368,ARH4Z031187B9A71F2,40.73197,0,-74.17418,Faye Adams,0,jump blues,1961
0.706827671,0.416173065,ARB29H41187B98F0EF,41.88415,0,-87.63241,Terry Callier,0,soul jazz,1972
0.560557984,0.452789477,AR1Y2PT1187FB5B9CE,27.94017,0,-82.32547,John Wesley,0,disco,0
0.640807102,0.418216518,ARAJPHH1187FB5566A,40.7038,0,-73.83168,The Shangri-Las,0,doo-wop,1964
0.523714637,0.384611084,AR0RCMP1187FB3F427,30.08615,0,-94.10158,Billie Jo Spears,0,classic country,1992
0.79360508,0.426317956,AREBBGV1187FB523D2,0,0,0,Mike Jones (Featuring CJ_ Mello & Lil' Bran),0,rap,0
0.501544777,0.392733676,ARGUVEV1187B98BA17,0,0,0,Sierra Maestra,0,charanga,1997
0.809323793,0.488019842,ARPQ4Z01187FB3A736,29.42449,0,-98.49462,Butthole Surfers,0,noise rock,0
0.632559542,0.41168896,ARNQAVF11F4C844C04,0,0,0,Despina Vandi,0,dance pop,0
0.597541218,0.382651971,ARXUT4W1187FB48BEB,0,0,0,Javier Navarrete,0,orchestra,0
0.495445922,0.294861262,ARDD1RC1187B9B52B4,0,0,0,Jacob Young,0,cool jazz,0
0.527865076,0.393121934,ARLGWFM1187FB4AC9F,34.05349,0,-118.24532,Scarlet's Remains,0,gothic metal,2007
0.668674533,0.467538444,ARWYVP51187B98C516,42.33168,0,-83.04792,The Suicide Machines,0,ska punk,2003
0.814829656,0.735765693,ARFCUN31187B9AD578,51.50632,0,-0.12714,The Rolling Stones,0,blues,0
0.482356043,0.350078579,AR6YDKV1187B989230,0,0,0,Roberto Torres,0,salsa,0
0.661080168,0.442765842,ARV1JVD1187B9AD195,35.91463,0,-79.05661,Loudon Wainwright III,0,modern rock,1995
0.701180874,0.466628889,AR7TTS41187B9B42D3,34.36401,0,-89.51877,R.L. Burnside,0,delta blues,2004
0.73379894,0.544257506,ART3O5Z1187B9AB043,32.77815,0,-96.7954,Stevie Ray Vaughan,0,texas blues,1992
0.590692918,0.452817838,AR5U94U1187FB5CDCF,0,0,0,John Hammond,0,blues,2002
0.665322162,0.394217199,ARRJNTE1187FB44E12,0,0,0,Casiotone For The Painfully Alone,0,trip hop,2006
0.50407567,0.33457736,AR6IRG41187B9A4D98,52.51607,0,13.37698,Ec8or,0,hardcore techno,1995
0.717670525,0.479308459,ARS1OWB1187B99EEAD,0,0,0,The New York Dolls,0,glam rock,1974
0.669726188,0.427914247,ARGMXQW1187FB54C34,-23.56287,0,-46.65466,Eliane Elias,0,brazilian jazz,2009
0.569741152,0.412240601,AROEL1B1187B988B90,0,0,0,Lost Boyz,0,gangster rap,1997
0.640048357,0.40439264,AR8W8DN1187FB35ED0,34.05349,0,-118.24532,The Germs,0,rock,1977
0.397772876,0.383475745,ARUWLCL1187FB549B8,0,0,0,Yamandu Costa,0,brazilian jazz,0
0.643182773,0.500691341,AR3793X1187FB50CB3,0,0,0,Chris Rea,0,soft rock,1986
0.411421048,0.338414819,ARINEWW1187FB5577E,0,0,0,Perrey And Kingsley,0,easy listening,1966
0.75100762,0.523699078,ARDGB6U1187FB3AD07,51.50632,0,-0.12714,Eurythmics,0,dance rock,1985
0.54858513,0.383524247,AR2J2WF1187FB46271,54.48303,0,-3.53444,Francis Dunnery,0,singer-songwriter,1995
0.749317801,0.481655862,ARUI8651187B9ACF52,0,0,0,John Cale,0,experimental rock,1997
0.631946666,0.380704536,AR89DTT1187B9A7ED5,37.77916,0,-122.42005,Suzanne Ciani,0,meditation,0
0.653937821,0.396855869,ARMD0G81187B99A519,0,0,0,Vickie Winans,0,ccm,0
0.668370612,0.45755391,AR0VZWC1187B99BA57,-37.81753,0,144.96715,The Berzerker,0,speedcore,2000
0.845768866,0.788805935,ARF2EHS1187B994F4E,36.16778,0,-86.77836,Kings Of Leon,0,southern rock,2003
0.407455644,0.30004649,ARZKRD01187FB45FD2,0,0,0,Edith Lefel,0,zouk,0
0.460171324,0.189314878,ARK4H5K1187B992F74,0,0,0,Taras,0,trance,0
0.778816717,0.554291489,AR06EB01187FB40150,0,0,0,NOFX,0,punk,1992
0.435889847,0.26803784,ARKPDBH1242077DEB1,0,0,0,Murskahumppa,0,suomi rock,0
0.711165787,0.466826993,ARBJSO81187B9BA09B,0,0,0,Soda Stereo,0,rock,1990
0.443162398,0.30045446,ARRC2JF1187B9B6A93,-24.9162,0,133.39311,Bruce Rowland,0,easy listening,1985
0.400433514,0.266275286,ARNIFX51187FB418EA,0,0,0,Xcultures,0,gabba,2000
0.477364753,0.337507289,ARCCRTI11F4C845308,0,0,0,White Heart,0,ccm,0
0.617870116,0.36366811,ARNVH8S1187FB52F86,18.11526,0,-77.27348,Heavy D / McGruff,0,pop rap,1997
0.744641246,0.579988982,ARNLO5S1187B9B80CC,0,0,0,Van Halen,0,heavy metal,0
0.845601887,1.005941966,ARTDQRC1187FB4EFD4,0,0,0,Black Eyed Peas,0,hip hop,2004
0.905776889,0.598458501,ARK9TRQ1187B99C095,41.50471,0,-81.69074,Nine Inch Nails,0,industrial metal,2000
0.694021648,0.479407676,ARODBRG1187FB3FD99,0,0,0,Nick Cave & The Bad Seeds,0,rock,0
0.408389022,0.139247394,ARMBYRO1187FB57419,0,0,0,Nadine Renee,0,freestyle,0
0.606925359,0.389100776,ARWY7I71187FB36C3D,40.71455,0,-74.00712,Lesley Gore,0,brill building pop,1963
0.562463784,0.322485106,AR6Y22S1187B99906F,0,0,0,Smartbomb,0,melodic hardcore,2001
0.481004583,0.335651839,ARI5P4N1187FB3F44D,0,0,0,Suburbs,0,british pop,2005
0.742963152,0.453391186,ARYPWUK1187B98ACED,64.55653,0,12.66538,Emperor,0,heavy metal,0
0.58547954,0.364384925,ARW63KF1187B98AC48,46.71067,0,1.71819,Julien Clerc,0,chanson,0
0.67159627,0.481024239,AR8H87D1187FB3A841,34.03142,0,-93.50243,Glen Campbell,0,country rock,0
0.449323615,0.343281882,ARLWR721187B9A03C9,35.82213,0,-88.91599,T.G. Sheppard,0,country rock,2002
0.51644378,0.386669092,ARF4V431187FB3AA41,27.94653,0,-82.45927,Slim Whitman,0,folk-pop,1990
0.728209707,0.538070295,ARBGWMW1187B9AEA3E,0,0,0,Savage Garden,0,easy listening,1999
0.798645179,0.552413346,AR6G4V01187B9AD086,0,0,0,Queens Of The Stone Age,0,stoner metal,2005
0.445854631,0.347598889,ARVQ4QM1187B98AD95,33.52029,0,-86.8115,Hank Penny & The Lincoln Penny Orchestra,0,western swing,0
0.605109702,0.398547535,AR9AM2N1187B9AD2F1,53.4796,0,-2.24881,Inspiral Carpets,0,indie rock,1990
0.454043995,0.421415103,AR9XEVF1187B99D017,0,0,0,Borialis,0,rap rock,0
0.543516131,0.404182207,ARCFOZ71187FB43A0D,0,0,0,The Dirty Skirts,0,indie rock,0
0.42054585,0.313569343,ARHFEBO11F50C4825A,0,0,0,Flor Silvestre,0,ranchera,0
0.373850623,0.148985481,AR107SB1187B9A79F9,0,0,0,BA(c)zu,0,chanson,0
0.743129776,0.493566843,ARXWAQQ1187B9AE954,0,0,0,Redman,0,hip hop,2001
0.13818761,0.31781096,ARL6XZC1187FB3936E,0,0,0,Solistiyhtye Suomi,0,german pop,0
0.416141023,0.331090126,ARSDSMG1187B98CB59,40.71455,0,-74.00712,Eddie Cantor,0,easy listening,0
0.495559652,0.349192218,AR3WMW01187B9921F7,0,0,0,Schizoid,0,breakcore,0
0.430538907,0.316354001,AR3C3C01187B98E800,56.153,0,10.20452,Kai Winding,0,hard bop,1961
0.428375417,0.317833879,ARDD9UN1187B98D3A7,31.84666,0,-91.657,Sonny Simmons,0,free jazz,0
0.545110951,0.345751247,ARJGNV61187B98F3B5,0,0,0,Mira,0,shoegaze,2006
0.483339422,0.277561738,ARSVI4L1187B996181,0,0,0,Citizen Kaned,0,chill-out,2000
0.559278494,0.432011947,ARVJ0JK1187B98C9C0,0,0,0,The Brooklyn Tabernacle Choir,0,gospel,1995
0.438887475,0.325148571,AR4PCIG1187B98D07D,36.16778,0,-86.77836,Ellen McIlwaine,0,blues-rock,0
0.57810363,0.414892612,AR1RHCO1187B9AF0BF,37.77916,0,-122.42005,Vince Guaraldi / Bola Sete,0,latin jazz,0
0.502453177,0.391585329,AR1X2H01187B98CCF2,0,0,0,Maurice Chevalier,0,chanson,0
0.541975108,0.384184259,ARBQBZV1187B99D29E,0,0,0,Carl Cox Vs Yousef,0,tech house,1991
0.683719468,0.412671631,AR9ODB41187FB459B2,0,0,0,Organized Konfusion,0,hip hop,1997
0.614870934,0.628246419,ARF3GX71187FB3EB66,0,0,0,Martina McBride,0,country,2005
0.626436382,0.374271174,AR3PN3R1187FB4CEBD,18.01571,0,-76.79731,Horace Andy,0,roots reggae,1985
0.494681417,0.384146444,ARYWCFZ11E2835CFDD,0,0,0,Nazz,0,freakbeat,0
0.543866303,0.393215104,ARUT16P1187FB532A4,33.39847,0,-91.03786,Tyrone Davis,0,chicago soul,0
0.567278871,0.405178359,AREOGMA1187B9908EF,37.77916,0,-122.42005,Hot Tuna,0,blues-rock,1971
0.432386477,0.28404741,AR4ABL21187FB3913A,40.99471,0,-77.60454,Richard Burton,0,jazz fusion,0
0.513829587,0.343185045,AR8YV1I1187FB45D2B,40.71455,0,-74.00712,Rory Block,0,delta blues,0
0.790922848,0.601184942,ARR9XGB1187B9912E6,0,0,0,Boyz II Men,0,new jack swing,1994
0.454668191,0,ARBKUS51187B98A3AC,35.4948,0,-85.01235,Howard Armstrong,0,piedmont blues,0
0.657406765,0.422472423,ARTB5PP1187FB523B7,41.88415,0,-87.63241,Donny Hathaway,0,jazz funk,1971
0.45871209,0.335101425,ARXFQDY1187B9AAF1E,0,0,0,Miguel Gallardo,0,male vocalist,0
0.652367864,0.437964733,ARVEJ9M1187FB4DC44,0,0,0,Les Ogres De Barback,0,chanson,1999
0.342440144,0.281284216,ARTHEAP122BCFCD0B2,0,0,0,DJ X-Change featuring DJ Joey A,0,ghetto tech,0
0.49825931,0.33406579,ARQESNI1187FB511EE,38.8991,0,-77.029,Morel,0,dance pop,0
0.624723768,0.403509673,ARCZ20M1187FB49687,32.77942,0,-91.56123,Tony Joe White,0,country rock,0
0.79225559,0.566971566,ARDF8K01187FB37200,0,0,0,Wolfmother,0,stoner metal,2009
0.573605491,0.372251208,AR11NP91187B9901B4,0,0,0,The Roches,0,singer-songwriter,1995
0.555985053,0.326848818,ARBZAIL1187FB5B1C8,42.31256,0,-71.08868,Bob Margolin,0,blues-rock,0
0.42562724,0,ARWXHRS1241B9C7A1E,0,0,0,Thomas Battenstein,0,guitar,0
0.662649695,0.363177861,ARV1P811187FB3CFC6,0,0,0,Jupiter Rising,0,pop rap,2007
0.491921881,0.345809443,ARIU0MA1187B98D36F,0,0,0,Dharma Bums,0,progressive house,0
0.594779904,0.318902078,ARB4D891187B9954F7,0,0,0,Saafir,0,hip hop,1999
0.70334944,0.498395338,ARQOC971187B9910FA,42.73383,0,-84.59334,The Verve Pipe,0,post-grunge,2001
0.434272038,0.301502462,AR19SOA1187B98F6E6,40.71455,0,-74.00712,Bob Neuwirth,0,singer-songwriter,1990
0.733714697,0.459665457,ARTDBI61187FB48479,42.99671,0,-85.59012,Marvin Sapp,0,gospel,0
0.625443262,0.431526919,ARSE6YI1187B9B9CD2,30.2676,0,-97.74298,James Hunter,0,blue-eyed soul,0
0.498663649,0.32188269,AR6C8EJ1187FB3F473,0,0,0,Nelson Ned,0,latin jazz,0
0.505644262,0.351210537,AROI96Z1187B9A5304,0,0,0,Mish Mash,0,vocal house,0
0.406187449,0.273453727,ARIOSKN1257509BCE1,0,0,0,Cama,0,los angeles,2009
0.661001337,0.446890727,ARI0PUX1187FB3F215,54.31392,0,-2.23218,Maxi Priest,0,lovers rock,1991
0.830252262,0.507965802,ARYO9BU1187B9ADA88,0,0,0,Porcupine Tree,0,experimental rock,1997
0.554226467,0.424931835,ARZ507V1187FB4425E,0,0,0,Ragheb Alama,0,arabesque,0
0.839275393,0.550762085,AR6XPWV1187B9ADAEB,0,0,0,Foo Fighters,0,grunge,2005
0.833178561,0.682263177,AR6PJ8R1187FB5AD70,0,0,0,Shakira Featuring Wyclef Jean,0,dance pop,0
0.574973901,0.42251494,AR4CG3B1187FB5B861,0,0,0,The Avengers,0,rock,0
0.604820432,0.383877494,AR7BMMV1187FB5B2D7,39.15093,0,-123.2079,Robben Ford,0,blues-rock,1988
0.378013152,0.339408486,AREYIHC1187B99CE0B,0,0,0,Brazilian Tropical Orchestra,0,bossa nova,0
0.441593442,0.382869956,AREEMIN11F4C848971,52.1082,0,5.32986,Gil Semedo,0,zouk,0
0.711165787,0.466826993,ARBJSO81187B9BA09B,0,0,0,Soda Stereo,0,rock,1984
0.4621406,0.32138373,ARBGJLS11F4C83D4B9,0,0,0,Xmilk,0,thrash core,0
0.471577282,0.3370893,ARVNDLR1187B99CA1B,35.30914,0,-98.52102,Dolce; Oscar G.,0,folk-pop,0
0.669500125,0.544446277,AR5LZJD1187FB4C5E5,35.66693,0,-80.46935,Britt Nicole,0,ccm,0
0.495559652,0.349192218,AR3WMW01187B9921F7,0,0,0,Schizoid,0,breakcore,0
0.737972528,0.555968804,ARAEX7Y1187FB42D36,0,0,0,Toni Braxton Featuring Shaggy,0,dance pop,2001
0.530605798,0.350327605,ARK2G5U1187FB46B34,0,0,0,Perrey And Kingsley,0,easy listening,2001
0.480047819,0.306603641,ARTB56G11C8A41569D,0,0,0,Sven Tasnadi,0,tech house,0
0.622684167,0.362238747,AR0GGKI1187FB391D5,0,0,0,Eddie,0,frevo,0
0.593416049,0.395709548,ARZEWUR1187FB53DC8,50.45663,0,4.87137,Enthroned,0,black metal,2010
0.631946666,0.380704536,AR89DTT1187B9A7ED5,37.77916,0,-122.42005,Suzanne Ciani,0,meditation,1989
0.20107756,0,ARTHKKA122BCFCBF58,0,0,0,Milan Band,0,serialism,0
0.618765786,0.409134869,ARJDMBO1187B9AD118,0,0,0,Johnny Osbourne,0,roots reggae,2004
0.707335681,0.603876487,ARYJSY01187B9B7C65,0,0,0,Dolly Parton,0,bluegrass,1971
0.488008882,0.31401179,AR77FBJ1187FB49D8D,42.33168,0,-83.04792,Rance Allen Group,0,jazz funk,0
0.81444811,0.60797181,ARFVYJI1187B9B8E13,47.60356,0,-122.32944,Pearl Jam,0,grunge,2006
0.69044755,0.507781667,ARBM4TC1187FB5CE98,0,0,0,Natalie Cole,0,vocal jazz,0
0.780461749,0.574274731,ARMQHX71187B9890D3,0,0,0,Mastodon,0,alternative metal,2009
0.605874049,0.433945514,ARYXJ5A1187B9B9E56,36.69094,0,-6.13487,Kiril Valeri,0,flamenco,0
0.638880206,0.246340714,ARULHJM1187B997004,0,0,0,Word,0,blues-rock,0
0.712098902,0.413393911,AROTIMO1187FB532BF,0,0,0,DJ Quik,0,gangster rap,1991
0.635757022,0.379436972,AR0X3JJ1187FB3A9A7,0,0,0,Hank Locklin,0,honky tonk,0
0.786427083,0.512226738,AR035N21187FB3938E,34.23294,0,-102.4102,BT,0,electronica,0
0.622829997,0.426944256,ARA0H5U1187FB47949,0,0,0,2-4 Grooves feat. Reki D.,0,vocal house,2009
0.382308283,0.283562596,AR358YS1187FB44A29,37.20897,0,-93.29156,The Jordanaires,0,country gospel,0
0.727230316,0.476559379,ARANOZN1187B9B373E,0,0,0,Descendents,0,hardcore punk,1986
0.665728336,0.456940558,ARHONG11187FB3B120,29.78772,0,-95.82333,L.A. Guns,0,heavy metal,1988
0.53938059,0.360583582,ARRA2F91187B9B4061,0,0,0,Bare Jr.,0,post-grunge,1998
0.075124762,0.370194701,ARSGZ3J1187FB3E610,34.01156,0,-118.49229,Shelley Fabares,0,brill building pop,0
0.312415123,0.250601286,ARMQ32V1187B9999F3,52.88356,0,-1.97406,Norrie Paramor,0,easy listening,0
0.524700041,0.389765518,AR8EDG51187FB41A08,0,0,0,Gary Hobbs,0,tejano,0
0.567814264,0.376688631,AR1GYND1187B9A9CD3,38.43773,0,-122.71242,Diesel Boy,0,pop rock,1998
0.698770478,0.399451724,AR1PCLK1187FB5BBFF,40.14323,0,-74.72671,Angelo Badalamenti,0,chill-out,0
0.784820389,0.572583336,ARF0W6Z1187B9AC325,0,0,0,Cradle Of Filth,0,sympho black metal,1994
0.520204911,0.361509802,ARWGIOC1187FB4CBEF,37.16793,0,-95.84502,Jim Chappell,0,chamber jazz,0
0.479695608,0.220050765,ARZHLNX1187FB4B8E7,40.71455,0,-74.00712,Ladybug,0,dancehall,0
0.463087254,0.327858925,ARC25S11187B993923,0,0,0,Bandido,0,hard house,0
0.515611096,0,ARKE8PP1187B997DD4,0,0,0,Brixx,0,rap,0
0.905776889,0.598458501,ARK9TRQ1187B99C095,41.50471,0,-81.69074,Nine Inch Nails,0,industrial metal,1999
0.352212817,0.297949266,ARGTUWC1187B9904A0,0,0,0,Susana Seivane,0,gaita,2010
0.385143351,0.272190152,ARFS01P1187B9A395A,42.17963,0,-72.92483,Leland Martin,0,honky tonk,0
0.682045692,0.373464228,ARGWIHH1187B9A79B0,0,0,0,Test Icicles,0,grime,2005
0.630928608,0.461558452,AR5MK521187B98E0B8,51.50632,0,-0.12714,Heaven 17,0,new romantic,1981
0.485107918,0.247340584,ARU22AM1187B9961EA,0,0,0,React,0,happy hardcore,0
0.480047819,0.306603641,ARTB56G11C8A41569D,0,0,0,Sven Tasnadi,0,tech house,0
0.450852685,0.33238987,AR93RTI1187B98ECFB,30.38815,0,-96.0878,Mance Lipscomb,0,texas blues,2000
0.497307512,0.342406391,AR9AN471187B99E0DA,33.74831,0,-84.39111,Scott Wesley Brown,0,modern rock,0
0.424278927,0.295470991,ARAR4YH1187B98BF2A,0,0,0,FlA!vio JosA(c),0,brazil,0
0.602555589,0.389535576,AR567PN1187FB4B4F2,0,0,0,Moss,0,future jazz,2009
0.385417447,0.312131222,ARYKF861187B99C74B,0,0,0,Pery Ribeiro,0,bossa nova,0
0.539181188,0.276702625,AR4K59J1187FB3759B,44.11559,0,-120.51484,Soular,0,breakbeat,0
0.826075467,0.599602643,ARLSF8H1187B9A76B0,0,0,0,Dimmu Borgir,0,black metal,1996
0.684994897,0.415517083,ARDG9Z71187B997023,51.50632,0,-0.12714,Public Image Ltd,0,dance rock,1983
0.761362238,0.467110649,AR56P361187B9AC4DB,54.5958,0,-5.93494,Gary Moore,0,blues-rock,1997
0.464481282,0,ARDDHGI126E2B3AA76,0,0,0,Pascal Sangla,0,french pop,2010
0.681598553,0.537537201,ARVML631187B99E90D,0,0,0,The B-52's,0,dance rock,1986
0.336970428,0,ARBKMHZ11F4C843491,0,0,0,Dakis,0,greek,0
0.73118423,0.549204384,ARD3LXU1187B9ABFC5,0,0,0,Sex Pistols,0,punk,1988
0.892688611,0.852186238,ARXOTQH1187FB57084,0,0,0,Chris Brown,0,r&b,0
0.332330882,0,ARMG6K31187FB55677,0,0,0,Deekline & Wizard,0,breakbeat,2004
0.349012002,0,ARFUSID1241B9C9462,44.41033,0,8.93889,Daniela DessA!,0,opera,0
0.632242851,0.453435791,ARC6UC81187B989062,40.71455,0,-74.00712,Hem,0,folk-pop,2005
0.916058239,0.535408379,ARKZJ301187FB521B2,0,0,0,Lily Allen,0,ska,2006
0.547078569,0.333649141,ARVKAWO11F50C47C9A,0,0,0,Pentangle,0,british invasion,0
0.392570166,0.313989733,ARHXBJI1241B9C8B7F,0,0,0,DJ Dips,0,turnablism,0
0.326699728,0.305074263,ARTFLEU1269FCD1FE3,0,0,0,Ana Bekuta,0,pop folk,0
0.458055179,0.371760895,AR0LVFQ1187B9A84E0,40.71455,0,-74.00712,Jason Miles,0,jazz fusion,0
0.618002715,0.349476327,ARU9KWP1187B98B2A7,0,0,0,Busdriver,0,alternative hip hop,2007
0.465194733,0.36228409,ARZ05QG1187FB3843E,31.55379,0,-90.10785,Byther Smith,0,chicago blues,1989
0.483703807,0.351624469,ARTEGHH1187FB435C8,0,0,0,Bebo & Cigala,0,latin jazz,2003
0.633817882,0.354725755,ARASSX21187FB528B7,52.8029,0,-2.10633,Bizarre Inc,0,breakbeat,1996
0.574400789,0.446071584,ARRH2S81187B98C8AA,43.07295,0,-89.38669,Bongzilla,0,stoner metal,1999
0.44104996,0.353000688,ARSF4161187B9B449F,0,0,0,The Gone Jackals,0,blues-rock,1995
0.334628878,0.173067999,AR87OXB1187FB39E0B,0,0,0,The Willis Brothers,0,western swing,0
0.560411686,0.341904574,ARCLCFS1187B9AE476,-23.56287,0,-46.65466,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,0,latin jazz,0
0.406166635,0.27238546,ARWAPYC1187FB3FCAF,0,0,0,S.U.P,0,doom metal,2001
0.62799739,0.365339653,ARILV5E1187B9959C8,0,0,0,Boogie Pimps,0,hard house,0
0.453171007,0.3008559,ARHSAFX1187B98E89A,31.1689,0,-100.07715,Brian Keane,0,world beat,0
0.583773265,0.343275661,ARGR9FY1187FB4D0E7,0,0,0,Aberdeen,0,twee pop,0
0.918451789,0.819588282,ARVG4OK1187B9B6BD3,0,0,0,The Killers,0,rock,2008
0.73699197,0.47722519,ARGCY1Y1187B9A4FA5,36.16778,0,-86.77836,Gloriana,0,teen pop,0
0.511000944,0.366743932,ARYFROT1187B9B78C2,0,0,0,Butterfly Temple,0,doom metal,0
0.422971308,0.317248425,ARIN12F1187FB3E92C,30.24216,0,-89.60586,Grant Geissman,0,smooth jazz,0
0.50039601,0.314882184,ARMZ4PD1187B9ACBCD,0,0,0,20/20,0,power pop,0
0.429544942,0.322468155,AR0CWSC1187B9AFE3F,0,0,0,JosA(c) Augusto,0,latin pop,0
0.693009204,0.498668875,ARD5K161187B9AC784,51.27562,0,0.17898,Orbital,0,techno,2001
0.81592342,0.555138322,ARUZRFN1187B98AC05,0,0,0,Bone Thugs-N-Harmony / Akon,0,gangster rap,2007
0.646618529,0.442652003,ARSTH0R1187B98951E,0,0,0,Moonsorrow,0,viking metal,2001
0.747708669,0.52040786,ARSL5SP1187B9A7AE0,34.05349,0,-118.24532,N.W.A.,0,gangster rap,1989
0.783458021,0.5890868,ARCE0H01187B9AF741,0,0,0,Rage Against The Machine,0,rap metal,2000
0.362800142,0.282286406,ARW4AGO1187FB4F107,33.45081,0,-90.645,Jazz Gillum,0,chicago blues,0
0.847081688,0.625080481,ARZWK2R1187B98F09F,0,0,0,Rise Against,0,hardcore punk,2003
0.499939221,0.374449431,ARDOOH01187B991055,0,0,0,Ultraviolence,0,gabba,1995
0.829135422,0.558298348,ARMBTFC1187FB56343,0,0,0,Korn,0,rap metal,1999
0.430024987,0.353034056,ARBH0MS1187FB36311,0,0,0,Sir Neville Marriner,0,requiem,0
0.737540403,0.441355562,ARTXEZN1187B9B8190,62.19845,0,17.55142,Agnes,0,europop,0
0.679519208,0.491828704,ARBM57Q1187B9AF97C,34.05349,0,-118.24532,James Horner,0,rock,1986
0.720808698,0.467133519,ARED2DG1187FB3CB4D,0,0,0,Tantric,0,post-grunge,2009
0.780461749,0.574274731,ARMQHX71187B9890D3,0,0,0,Mastodon,0,alternative metal,2001
0.400433514,0.266275286,ARNIFX51187FB418EA,0,0,0,Xcultures,0,gabba,2000
0.599019959,0.374862616,AREW1KO1187B98E42E,0,0,0,The Irish Tenors,0,irish folk,0
0.843526543,0.750311503,ARUJ5A41187FB3F5F1,0,0,0,U2,0,dance rock,2007
0.454709911,0.292801539,ARE2BVT1187B9AC9A2,0,0,0,Little Joe,0,soul jazz,0
0.829135422,0.558298348,ARMBTFC1187FB56343,0,0,0,Korn,0,rap metal,2007
0.521712214,0.351345077,AR97EHA1187B98AD5F,30.33138,0,-81.6558,Blind Blake & The Royal Victoria Hotel Calypsos,0,country blues,0
0.566796475,0.388112774,ARFTMGO1187B9A777A,43.64856,0,-79.38533,Percy Faith,0,instrumental pop,0
0.717991696,0.497711444,AR5J8XN1187B9B712E,0,0,0,Extreme,0,funk metal,0
0.609816403,0.560380805,AR4B3RX1187B9A868A,0,0,0,Alexandre Desplat,0,soundtrack,2004
0.621213511,0.37425994,ARE1N571187B98A47D,51.50632,0,-0.12714,Prozak,0,rap,0
0.589259678,0.389589781,AR8XG9J1187FB418C1,33.54243,0,-90.53727,Jerry Butler,0,chicago soul,0
0.411875463,0.295889812,ARHSS201187B98A8CC,0,0,0,Yvette Horner,0,chanson,0
0.586000058,0.409550595,AR02PUA1187FB52574,0,0,0,Delta 9,0,gabba,0
0.804523521,0.586433379,AR6892W1187B9AC71B,0,0,0,Placebo,0,british pop,2003
0.515044056,0.316692162,ARGNGRI11E2835D567,0,0,0,Tam Tam Go!,0,pop rock,0
0.444926413,0.344814469,ARQDYV0119B866800F,0,0,0,Gertrudis,0,big beat,2009
